"","sqID","bins","Site","bin.lag","Quarter","taxnovel","funcnovel","Country","HydroBasin","Yearb4Comm","meantrait","sdtrait","traitchange","sdchange","Abtraitchange","Absdchange"
"9008","G11545 Q4",1988,"G11545",1,4,FALSE,FALSE,"SWE",2080033470,1987,1.30285266740821,1.03786983050277,1.40422839728511,0.966186364459077,1.40422839728511,0.966186364459077
"9009","G11545 Q4",1989,"G11545",1,4,FALSE,FALSE,"SWE",2080033470,1988,-0.101375729876905,0.0716834660436952,-1.40422839728511,-0.966186364459077,1.40422839728511,0.966186364459077
"9010","G11545 Q4",1990,"G11545",1,4,FALSE,FALSE,"SWE",2080033470,1989,-0.101375729876905,0.0716834660436952,0,0,0,0
"9011","G11545 Q4",1991,"G11545",1,4,FALSE,FALSE,"SWE",2080033470,1990,-0.101375729876905,0.0716834660436952,0,0,0,0
"9012","G11545 Q4",1997,"G11545",6,4,FALSE,FALSE,"SWE",2080033470,1991,-0.101375729876905,0.0716834660436952,0,0,0,0
"9013","G11545 Q4",1999,"G11545",2,4,FALSE,FALSE,"SWE",2080033470,1997,1.44287704918455,1.13421430596394,1.54425277906146,1.06253083992025,1.54425277906146,1.06253083992025
"9014","G11545 Q4",2002,"G11545",3,4,FALSE,FALSE,"SWE",2080033470,1999,2.01866861154021,1.53039056717202,0.575791562355651,0.396176261208071,0.575791562355651,0.396176261208071
"9015","G11545 Q4",2012,"G11545",10,4,FALSE,FALSE,"SWE",2080033470,2002,1.61040491006519,1.24948268763377,-0.408263701475012,-0.280907879538243,0.408263701475012,0.280907879538243
"9016","G11545 Q4",2014,"G11545",2,4,FALSE,FALSE,"SWE",2080033470,2012,-0.101375729876905,0.0716834660436952,-1.7117806399421,-1.17779922159008,1.7117806399421,1.17779922159008
"9017","G11546 Q4",2004,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2003,2.14328702932159,1.54915379320632,0.0498687057809626,0.0328243219358635,0.0498687057809626,0.0328243219358635
"9018","G11546 Q4",2005,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2004,2.05196111628767,1.48904172244838,-0.0913259130339155,-0.0601120707579361,0.0913259130339155,0.0601120707579361
"9019","G11546 Q4",2006,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2005,2.33075424248518,1.67254749394379,0.278793126197504,0.183505771495402,0.278793126197504,0.183505771495402
"9020","G11546 Q4",2007,"G11546",1,4,TRUE,FALSE,"SWE",2080031750,2006,1.28460927848603,0.983959359318495,-1.04614496399915,-0.688588134625292,1.04614496399915,0.688588134625292
"9021","G11546 Q4",2008,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2007,1.9504719029877,1.4222400166851,0.665862624501674,0.438280657366605,0.665862624501674,0.438280657366605
"9022","G11546 Q4",2009,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2008,1.65564713656767,1.22818198176951,-0.294824766420038,-0.194058034915587,0.294824766420038,0.194058034915587
"9023","G11546 Q4",2010,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2009,1.77998169608417,1.310020833318,0.124334559516506,0.0818388515484916,0.124334559516506,0.0818388515484916
"9024","G11546 Q4",2011,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2010,1.9039507242774,1.39161908672694,0.123969028193224,0.0815982534089341,0.123969028193224,0.0815982534089341
"9025","G11546 Q4",2012,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2011,2.23056990205616,1.60660467486165,0.326619177778764,0.214985588134714,0.326619177778764,0.214985588134714
"9026","G11546 Q4",2013,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2012,1.8300691675198,1.3429891500531,-0.400500734536366,-0.263615524808549,0.400500734536366,0.263615524808549
"9027","G11546 Q4",2014,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2013,1.60353158556506,1.19387875297733,-0.226537581954739,-0.149110397075778,0.226537581954739,0.149110397075778
"9028","G11546 Q4",2015,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2014,1.39487052250243,1.0565349458304,-0.208661063062625,-0.137343807146923,0.208661063062625,0.137343807146923
"9029","G11546 Q4",2017,"G11546",2,4,FALSE,FALSE,"SWE",2080031750,2015,1.38467359250668,1.04982317523808,-0.0101969299957541,-0.00671177059232764,0.0101969299957541,0.00671177059232764
"9030","G11546 Q4",2018,"G11546",1,4,FALSE,FALSE,"SWE",2080031750,2017,1.46360187778825,1.10177494349345,0.0789282852815709,0.0519517682553736,0.0789282852815709,0.0519517682553736
"9031","G11550 Q3",2012,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2011,-0.101375729876905,0.0585293049337259,0.148573157360642,-0.0229673788133248,0.148573157360642,0.0229673788133248
"9032","G11550 Q3",2013,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2012,-0.101375729876905,0.0585293049337259,0,0,0,0
"9033","G11550 Q3",2014,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2013,-0.101375729876905,0.0585293049337259,0,0,0,0
"9034","G11550 Q3",2015,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2014,-0.101375729876905,0.0585293049337259,0,0,0,0
"9035","G11550 Q3",2016,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2015,-0.101375729876905,0.0585293049337259,0,0,0,0
"9036","G11550 Q3",2017,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2016,0.0459639199908667,0.11720777341515,0.147339649867772,0.0586784684814246,0.147339649867772,0.0586784684814246
"9037","G11550 Q3",2018,"G11550",1,3,FALSE,FALSE,"SWE",2080031750,2017,-0.101375729876905,0.0585293049337259,-0.147339649867772,-0.0586784684814246,0.147339649867772,0.0586784684814246
"9038","G11552 Q4",2002,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2001,1.70715829861649,0.662535277597126,0.882540370910511,0.197548843796859,0.882540370910511,0.197548843796859
"9039","G11552 Q4",2003,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2002,1.81698786033095,0.702335905670374,0.109829561714458,0.0398006280732478,0.109829561714458,0.0398006280732478
"9040","G11552 Q4",2004,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2003,1.50629488109815,0.626143923820315,-0.310692979232797,-0.0761919818500596,0.310692979232797,0.0761919818500596
"9041","G11552 Q4",2005,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2004,1.29957032584211,0.534000449993634,-0.206724555256035,-0.0921434738266805,0.206724555256035,0.0921434738266805
"9042","G11552 Q4",2006,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2005,1.49289973649693,0.584915350371502,0.193329410654812,0.0509149003778678,0.193329410654812,0.0509149003778678
"9043","G11552 Q4",2007,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2006,1.12260677544042,0.472769529037635,-0.370292961056509,-0.112145821333867,0.370292961056509,0.112145821333867
"9044","G11552 Q4",2008,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2007,1.17034575411982,0.509602564643989,0.0477389786794056,0.0368330356063534,0.0477389786794056,0.0368330356063534
"9045","G11552 Q4",2009,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2008,0.460373459543579,0.319814067673524,-0.709972294576242,-0.189788496970464,0.709972294576242,0.189788496970464
"9046","G11552 Q4",2010,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2009,-0.0497088645639821,0.342443757233335,-0.510082324107561,0.0226296895598109,0.510082324107561,0.0226296895598109
"9047","G11552 Q4",2011,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2010,1.34466403416943,0.531238476092066,1.39437289873341,0.18879471885873,1.39437289873341,0.18879471885873
"9048","G11552 Q4",2012,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2011,1.06268699591219,0.52052546004087,-0.281977038257242,-0.0107130160511953,0.281977038257242,0.0107130160511953
"9049","G11552 Q4",2013,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2012,2.07464982060795,0.79573313591285,1.01196282469576,0.27520767587198,1.01196282469576,0.27520767587198
"9050","G11552 Q4",2014,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2013,1.12098502924274,0.45029971419653,-0.953664791365209,-0.34543342171632,0.953664791365209,0.34543342171632
"9051","G11552 Q4",2015,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2014,1.58438512928633,0.618053511335644,0.463400100043587,0.167753797139114,0.463400100043587,0.167753797139114
"9052","G11552 Q4",2016,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2015,1.5921884113564,0.62088037165002,0.00780328207007464,0.00282686031437573,0.00780328207007464,0.00282686031437573
"9053","G11552 Q4",2017,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2016,1.09123866618137,0.516491647961368,-0.50094974517504,-0.104388723688652,0.50094974517504,0.104388723688652
"9054","G11552 Q4",2018,"G11552",1,4,FALSE,FALSE,"SWE",2080031750,2017,1.57415881344805,0.639772999862096,0.482920147266687,0.123281351900728,0.482920147266687,0.123281351900728
"9055","G11553 Q4",2003,"G11553",1,4,TRUE,TRUE,"SWE",2080031750,2002,-0.183746790430858,0.226098779749508,-0.0823710605539526,0.167569474815782,0.0823710605539526,0.167569474815782
"9056","G11553 Q4",2004,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2003,-0.213325995504755,0.0636401862637466,-0.0295792050738977,-0.162458593485761,0.0295792050738977,0.162458593485761
"9057","G11553 Q4",2005,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2004,-0.101375729876905,0.0585293049337259,0.11195026562785,-0.00511088133002068,0.11195026562785,0.00511088133002068
"9058","G11553 Q4",2006,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2005,-0.101375729876905,0.0585293049337259,0,0,0,0
"9059","G11553 Q4",2007,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2006,-0.0192125862049356,0.158617317811005,0.0821631436719694,0.100088012877279,0.0821631436719694,0.100088012877279
"9060","G11553 Q4",2008,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2007,-0.101375729876905,0.0585293049337259,-0.0821631436719694,-0.100088012877279,0.0821631436719694,0.100088012877279
"9061","G11553 Q4",2009,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2008,-0.101375729876905,0.0585293049337259,0,0,0,0
"9062","G11553 Q4",2010,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2009,-0.101375729876905,0.0585293049337259,0,0,0,0
"9063","G11553 Q4",2011,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2010,-0.101375729876905,0.0585293049337259,0,0,0,0
"9064","G11553 Q4",2012,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2011,-0.101375729876905,0.0585293049337259,0,0,0,0
"9065","G11553 Q4",2013,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2012,-0.101375729876905,0.0585293049337259,0,0,0,0
"9066","G11553 Q4",2014,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2013,-0.101375729876905,0.0585293049337259,0,0,0,0
"9067","G11553 Q4",2015,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2014,-0.101375729876905,0.0585293049337259,0,0,0,0
"9068","G11553 Q4",2016,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2015,-0.101375729876905,0.0585293049337259,0,0,0,0
"9069","G11553 Q4",2017,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2016,-0.101375729876905,0.0585293049337259,0,0,0,0
"9070","G11553 Q4",2018,"G11553",1,4,FALSE,FALSE,"SWE",2080031750,2017,-0.101375729876905,0.0585293049337259,0,0,0,0
"9071","G11555 Q3",2014,"G11555",1,3,FALSE,FALSE,"SWE",2080031750,2013,-0.101375729876905,0.0383164243188502,0,0,0,0
"9072","G11555 Q3",2015,"G11555",1,3,FALSE,FALSE,"SWE",2080031750,2014,-0.435910706952929,0.180949236971155,-0.334534977076024,0.142632812652305,0.334534977076024,0.142632812652305
"9073","G11555 Q3",2016,"G11555",1,3,FALSE,FALSE,"SWE",2080031750,2015,-0.101375729876905,0.0383164243188502,0.334534977076024,-0.142632812652305,0.334534977076024,0.142632812652305
"9074","G11555 Q3",2017,"G11555",1,3,FALSE,FALSE,"SWE",2080031750,2016,-0.212080718983737,0.0679532885259242,-0.110704989106832,0.029636864207074,0.110704989106832,0.029636864207074
"9075","G11555 Q3",2018,"G11555",1,3,FALSE,FALSE,"SWE",2080031750,2017,-0.155731059217387,0.11735771290155,0.0563496597663502,0.0494044243756261,0.0563496597663502,0.0494044243756261
"9076","G11556 Q4",2002,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2001,-0.101375729876905,0.0716834660436952,0,0,0,0
"9077","G11556 Q4",2003,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2002,-0.101375729876905,0.0716834660436952,0,0,0,0
"9078","G11556 Q4",2004,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2003,-0.101375729876905,0.0716834660436952,0,0,0,0
"9079","G11556 Q4",2005,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2004,-0.101375729876905,0.0716834660436952,0,0,0,0
"9080","G11556 Q4",2006,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2005,0.523418936820574,0.466083566546954,0.624794666697479,0.394400100503259,0.624794666697479,0.394400100503259
"9081","G11556 Q4",2007,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2006,-0.101375729876905,0.0716834660436952,-0.624794666697479,-0.394400100503259,0.624794666697479,0.394400100503259
"9082","G11556 Q4",2008,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2007,-0.101375729876905,0.0716834660436952,0,0,0,0
"9083","G11556 Q4",2009,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2008,-0.101375729876905,0.0716834660436952,0,0,0,0
"9084","G11556 Q4",2010,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2009,-0.101375729876905,0.0716834660436952,0,0,0,0
"9085","G11556 Q4",2011,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2010,-0.101375729876905,0.0716834660436952,0,0,0,0
"9086","G11556 Q4",2012,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2011,0.843577992200898,0.668183184788682,0.944953722077803,0.596499718744987,0.944953722077803,0.596499718744987
"9087","G11556 Q4",2013,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2012,-0.101375729876905,0.0716834660436952,-0.944953722077803,-0.596499718744987,0.944953722077803,0.596499718744987
"9088","G11556 Q4",2014,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2013,-0.101375729876905,0.0716834660436952,0,0,0,0
"9089","G11556 Q4",2015,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2014,-0.101375729876905,0.0716834660436952,0,0,0,0
"9090","G11556 Q4",2016,"G11556",1,4,FALSE,FALSE,"SWE",2080031750,2015,-0.101375729876905,0.0716834660436952,0,0,0,0
"9091","G11556 Q4",2018,"G11556",2,4,TRUE,FALSE,"SWE",2080031750,2016,1.7885317142787,1.26468290353367,1.8899074441556,1.19299943748997,1.8899074441556,1.19299943748997
"9092","G11557 Q3",2014,"G11557",1,3,FALSE,FALSE,"SWE",2080031750,2013,0.712231076692569,0.351683025691207,1.23797365323026,0.156958859552868,1.23797365323026,0.156958859552868
"9093","G11557 Q3",2015,"G11557",1,3,FALSE,FALSE,"SWE",2080031750,2014,-0.679163740133001,0.25787979486211,-1.39139481682557,-0.093803230829096,1.39139481682557,0.093803230829096
"9094","G11557 Q3",2016,"G11557",1,3,FALSE,FALSE,"SWE",2080031750,2015,0.0999928767366119,0.289776829360934,0.779156616869612,0.0318970344988231,0.779156616869612,0.0318970344988231
"9095","G11557 Q3",2017,"G11557",1,3,FALSE,FALSE,"SWE",2080031750,2016,-0.201704529619623,0.215435385903812,-0.301697406356235,-0.0743414434571218,0.301697406356235,0.0743414434571218
"9096","G11557 Q3",2018,"G11557",1,3,FALSE,FALSE,"SWE",2080031750,2017,-0.00681615051332998,0.25204849930865,0.194888379106293,0.0366131134048387,0.194888379106293,0.0366131134048387
"9097","G11559 Q3",2013,"G11559",1,3,FALSE,FALSE,"SWE",2080031750,2012,-0.101375729876905,0.0506878649384525,0,0,0,0
"9098","G11559 Q3",2014,"G11559",1,3,FALSE,FALSE,"SWE",2080031750,2013,-0.545514750520533,0.225678526766501,-0.444139020643628,0.174990661828048,0.444139020643628,0.174990661828048
"9099","G11559 Q3",2015,"G11559",1,3,FALSE,FALSE,"SWE",2080031750,2014,-0.101375729876905,0.0506878649384525,0.444139020643628,-0.174990661828048,0.444139020643628,0.174990661828048
"9100","G11559 Q3",2016,"G11559",1,3,FALSE,FALSE,"SWE",2080031750,2015,-0.101375729876905,0.0506878649384525,0,0,0,0
"9101","G11559 Q3",2017,"G11559",1,3,TRUE,FALSE,"SWE",2080031750,2016,-1.90084832364246,0.95042416182123,-1.79947259376556,0.899736296882778,1.79947259376556,0.899736296882778
"9102","G11559 Q3",2018,"G11559",1,3,FALSE,FALSE,"SWE",2080031750,2017,-1.45506581739484,0.694092042716494,0.44578250624762,-0.256332119104736,0.44578250624762,0.256332119104736
"9103","G11560 Q4",2002,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2001,1.83169039587365,0.764833378357477,-0.0141003660194949,-0.0261262348427606,0.0141003660194949,0.0261262348427606
"9104","G11560 Q4",2003,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2002,1.92000387852108,0.825855569372673,0.0883134826474308,0.0610221910151955,0.0883134826474308,0.0610221910151955
"9105","G11560 Q4",2004,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2003,1.77743282917153,0.778961915803432,-0.142571049349555,-0.0468936535692405,0.142571049349555,0.0468936535692405
"9106","G11560 Q4",2005,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2004,1.26566615171584,0.581069873900861,-0.511766677455685,-0.197892041902571,0.511766677455685,0.197892041902571
"9107","G11560 Q4",2006,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2005,1.33889033644401,0.617230320422189,0.0732241847281676,0.0361604465213282,0.0732241847281676,0.0361604465213282
"9108","G11560 Q4",2007,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2006,1.10652483726695,0.481533653926472,-0.232365499177063,-0.135696666495717,0.232365499177063,0.135696666495717
"9109","G11560 Q4",2008,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2007,1.27278945314711,0.546429105385985,0.166264615880162,0.0648954514595126,0.166264615880162,0.0648954514595126
"9110","G11560 Q4",2009,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2008,1.13535804028915,0.492783761216602,-0.137431412857957,-0.0536453441693834,0.137431412857957,0.0536453441693834
"9111","G11560 Q4",2010,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2009,1.14463157871547,0.539297516327452,0.00927353842631673,0.04651375511085,0.00927353842631673,0.04651375511085
"9112","G11560 Q4",2011,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2010,0.592098091425719,0.509918883746713,-0.55253348728975,-0.0293786325807383,0.55253348728975,0.0293786325807383
"9113","G11560 Q4",2012,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2011,1.14430586534969,0.55282641831718,0.552207773923968,0.0429075345704669,0.552207773923968,0.0429075345704669
"9114","G11560 Q4",2013,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2012,1.80824827350783,0.755667716422945,0.663942408158138,0.202841298105764,0.663942408158138,0.202841298105764
"9115","G11560 Q4",2014,"G11560",1,4,TRUE,FALSE,"SWE",2080031750,2013,0.305163412009776,0.170966732412515,-1.50308486149805,-0.584700984010429,1.50308486149805,0.584700984010429
"9116","G11560 Q4",2015,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2014,1.07184354431426,0.511021482514508,0.766680132304488,0.340054750101992,0.766680132304488,0.340054750101992
"9117","G11560 Q4",2016,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2015,1.77367178915375,0.742149215021418,0.701828244839485,0.23112773250691,0.701828244839485,0.23112773250691
"9118","G11560 Q4",2017,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2016,2.83094631083501,1.15572899179337,1.05727452168126,0.413579776771955,1.05727452168126,0.413579776771955
"9119","G11560 Q4",2018,"G11560",1,4,FALSE,FALSE,"SWE",2080031750,2017,1.73332248300066,0.543294729000419,-1.09762382783435,-0.612434262792954,1.09762382783435,0.612434262792954
"9120","G11567 Q4",2002,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2001,1.03196644962516,0.452451714816117,0.415653110735437,0.161716822246881,0.415653110735437,0.161716822246881
"9121","G11567 Q4",2003,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2002,1.24069855580346,0.601980755125319,0.2087321061783,0.149529040309202,0.2087321061783,0.149529040309202
"9122","G11567 Q4",2004,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2003,2.35213315984793,0.968386477593682,1.11143460404447,0.366405722468363,1.11143460404447,0.366405722468363
"9123","G11567 Q4",2005,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2004,1.16331075948951,0.503692018452927,-1.18882240035841,-0.464694459140755,1.18882240035841,0.464694459140755
"9124","G11567 Q4",2006,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2005,1.95146914610691,0.751403406841833,0.788158386617398,0.247711388388905,0.788158386617398,0.247711388388905
"9125","G11567 Q4",2007,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2006,1.06037514541563,0.492428254897673,-0.891094000691277,-0.258975151944159,0.891094000691277,0.258975151944159
"9126","G11567 Q4",2008,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2007,1.46534666291911,0.62164088427175,0.40497151750348,0.129212629374077,0.40497151750348,0.129212629374077
"9127","G11567 Q4",2009,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2008,1.05975838317613,0.463290477952018,-0.405588279742984,-0.158350406319732,0.405588279742984,0.158350406319732
"9128","G11567 Q4",2010,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2009,1.05803899078928,0.536582703764821,-0.00171939238685526,0.0732922258128031,0.00171939238685526,0.0732922258128031
"9129","G11567 Q4",2011,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2010,1.10223084569349,0.501725585213317,0.0441918549042104,-0.0348571185515043,0.0441918549042104,0.0348571185515043
"9130","G11567 Q4",2012,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2011,1.01393310126526,0.46319794901685,-0.0882977444282265,-0.0385276361964675,0.0882977444282265,0.0385276361964675
"9131","G11567 Q4",2013,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2012,1.31910794042309,0.620538605148911,0.305174839157834,0.157340656132061,0.305174839157834,0.157340656132061
"9132","G11567 Q4",2014,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2013,0.943922104045521,0.418129569726218,-0.375185836377572,-0.202409035422692,0.375185836377572,0.202409035422692
"9133","G11567 Q4",2015,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2014,0.910497042966585,0.401695449450344,-0.0334250610789355,-0.0164341202758744,0.0334250610789355,0.0164341202758744
"9134","G11567 Q4",2016,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2015,1.11012236804926,0.482937233331758,0.199625325082678,0.0812417838814141,0.199625325082678,0.0812417838814141
"9135","G11567 Q4",2017,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2016,1.33887329449905,0.572235595938593,0.228750926449792,0.0892983626068348,0.228750926449792,0.0892983626068348
"9136","G11567 Q4",2018,"G11567",1,4,FALSE,FALSE,"SWE",2080031750,2017,1.12335576049781,0.488100502197521,-0.215517534001241,-0.0841350937410714,0.215517534001241,0.0841350937410714
"9137","G11569 Q3",2007,"G11569",1,3,FALSE,FALSE,"SWE",2080033320,2006,-0.101375729876905,0.0506878649384525,-0.382258720125116,-0.14737137534871,0.382258720125116,0.14737137534871
"9138","G11569 Q3",2011,"G11569",4,3,FALSE,FALSE,"SWE",2080033320,2007,-0.101375729876905,0.0506878649384525,0,0,0,0
"9139","G11569 Q3",2013,"G11569",2,3,FALSE,FALSE,"SWE",2080033320,2011,-0.101375729876905,0.0506878649384525,0,0,0,0
"9140","G11569 Q3",2014,"G11569",1,3,FALSE,FALSE,"SWE",2080033320,2013,-0.101375729876905,0.0506878649384525,0,0,0,0
"9141","G11569 Q3",2015,"G11569",1,3,FALSE,FALSE,"SWE",2080033320,2014,1.55777140269281,0.832402552816319,1.65914713256971,0.781714687877866,1.65914713256971,0.781714687877866
"9142","G11569 Q3",2016,"G11569",1,3,FALSE,FALSE,"SWE",2080033320,2015,-0.101375729876905,0.0506878649384525,-1.65914713256971,-0.781714687877866,1.65914713256971,0.781714687877866
"9143","G11576 Q3",2008,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2007,-0.22380434808587,0.0683474918376783,0.0354827354486227,-0.0182021735954152,0.0354827354486227,0.0182021735954152
"9144","G11576 Q3",2009,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2008,-0.101375729876905,0.0585293049337259,0.122428618208965,-0.00981818690395241,0.122428618208965,0.00981818690395241
"9145","G11576 Q3",2010,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2009,-0.101375729876905,0.0585293049337259,0,0,0,0
"9146","G11576 Q3",2011,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2010,0.0467596359319255,0.117586819642095,0.148135365808831,0.0590575147083693,0.148135365808831,0.0590575147083693
"9147","G11576 Q3",2012,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2011,-0.196339548500927,0.0569874454053266,-0.243099184432853,-0.0605993742367686,0.243099184432853,0.0605993742367686
"9148","G11576 Q3",2013,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2012,-0.390327110158271,0.165763596759617,-0.193987561657344,0.108776151354291,0.193987561657344,0.108776151354291
"9149","G11576 Q3",2014,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2013,-0.244304427547686,0.0785210574835677,0.146022682610585,-0.0872425392760498,0.146022682610585,0.0872425392760498
"9150","G11576 Q3",2015,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2014,-0.174761987400946,0.0509240918760084,0.0695424401467399,-0.0275969656075593,0.0695424401467399,0.0275969656075593
"9151","G11576 Q3",2016,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2015,-0.101375729876905,0.0585293049337259,0.0733862575240413,0.00760521305771751,0.0733862575240413,0.00760521305771751
"9152","G11576 Q3",2017,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2016,-0.101375729876905,0.0585293049337259,0,0,0,0
"9153","G11576 Q3",2018,"G11576",1,3,FALSE,FALSE,"SWE",2080031750,2017,-0.101375729876905,0.0585293049337259,0,0,0,0
"9154","G11577 Q3",2008,"G11577",1,3,FALSE,FALSE,"SWE",2080031750,2007,-0.101375729876905,0.0585293049337259,0.0969929274723024,0.000822153378058875,0.0969929274723024,0.000822153378058875
"9155","G11577 Q3",2009,"G11577",1,3,FALSE,FALSE,"SWE",2080031750,2008,-0.101375729876905,0.0585293049337259,0,0,0,0
"9156","G11577 Q3",2010,"G11577",1,3,FALSE,FALSE,"SWE",2080031750,2009,-0.101375729876905,0.0585293049337259,0,0,0,0
"9157","G11577 Q3",2011,"G11577",1,3,FALSE,FALSE,"SWE",2080031750,2010,-0.178787710156091,0.0518105642465595,-0.0774119802791865,-0.00671874068716635,0.0774119802791865,0.00671874068716635
"9158","G11577 Q3",2012,"G11577",1,3,FALSE,FALSE,"SWE",2080031750,2011,-0.101375729876905,0.0585293049337259,0.0774119802791865,0.00671874068716635,0.0774119802791865,0.00671874068716635
"9159","G11577 Q3",2013,"G11577",1,3,FALSE,FALSE,"SWE",2080031750,2012,-0.101375729876905,0.0585293049337259,0,0,0,0
